variant,radius,alpha,image,GT,PSNR,SSIM,LPIPS
blur_r1p2_a0p35,1.2,0.35,r1694427et.png,r1694427et.png,12.7219192,0.8563641,0.140022263
blur_r1p2_a0p35,1.2,0.35,r170632f5t.png,r170632f5t.png,24.48387581,0.8922913,0.126461923
blur_r1p2_a0p35,1.2,0.35,r17217693t.png,r17217693t.png,24.40640889,0.8275895,0.11564374
blur_r1p2_a0p35,1.2,0.35,r181768b7t.png,r181768b7t.png,17.15872498,0.89766306,0.07623288
blur_r1p2_a0p35,1.2,0.35,r1824034et.png,r1824034et.png,22.9317907,0.96076876,0.055765893
blur_r1p2_a0p35,1.2,0.35,r185929e9t.png,r185929e9t.png,18.86805044,0.894872,0.160940006
blur_r1p2_a0p35,1.2,0.35,r18791531t.png,r18791531t.png,23.22843509,0.8943197,0.106028661
blur_r1p2_a0p35,1.2,0.35,r18798194t.png,r18798194t.png,24.15262779,0.9454706,0.064100012
blur_r1p2_a0p35,1.2,0.35,r1889220ft.png,r1889220ft.png,23.67132091,0.9079735,0.078391232
blur_r1p2_a0p35,1.2,0.35,r18990432t.png,r18990432t.png,27.3648059,0.95667225,0.040908471
blur_r1p2_a0p35,1.2,0.35,r1904147dt.png,r1904147dt.png,24.33102165,0.96154976,0.054695517
blur_r1p2_a0p35,1.2,0.35,r191488c6t.png,r191488c6t.png,26.60096635,0.98853564,0.023710923
blur_r1p2_a0p35,1.2,0.35,r1915909et.png,r1915909et.png,28.9191377,0.9576779,0.074586183
blur_r1p2_a0p35,1.2,0.35,r19183258t.png,r19183258t.png,17.84681678,0.9381666,0.077401131
blur_r1p2_a0p35,1.2,0.35,r197770adt.png,r197770adt.png,25.87340274,0.8313196,0.230758876
blur_r1p5_a0p35,1.5,0.35,r00816405t.png,r00816405t.png,22.21740399,0.9152115,0.094968461
blur_r1p5_a0p35,1.5,0.35,r00869422t.png,r00869422t.png,19.17041022,0.81019956,0.097701095
blur_r1p5_a0p35,1.5,0.35,r00879054t.png,r00879054t.png,22.82312419,0.921504,0.076687783
blur_r1p5_a0p35,1.5,0.35,r01058910t.png,r01058910t.png,12.88006252,0.86003655,0.124261484
blur_r1p5_a0p35,1.5,0.35,r01170470t.png,r01170470t.png,29.03132335,0.9579098,0.05471237
blur_r1p5_a0p35,1.5,0.35,r01474187t.png,r01474187t.png,22.20533825,0.9201336,0.076760188
blur_r1p5_a0p35,1.5,0.35,r0150031ft.png,r0150031ft.png,23.294037,0.95329255,0.050229609
blur_r1p5_a0p35,1.5,0.35,r01559391t.png,r01559391t.png,17.40962021,0.7586863,0.188070983
blur_r1p5_a0p35,1.5,0.35,r02189767t.png,r02189767t.png,26.55987256,0.88917476,0.100281805
blur_r1p5_a0p35,1.5,0.35,r02354285t.png,r02354285t.png,28.13226649,0.8814885,0.120399743
blur_r1p5_a0p35,1.5,0.35,r02508493t.png,r02508493t.png,25.30961013,0.9516511,0.069980197
blur_r1p5_a0p35,1.5,0.35,r0287344at.png,r0287344at.png,30.06469117,0.9601917,0.050878089
blur_r1p5_a0p35,1.5,0.35,r02897203t.png,r02897203t.png,29.64715745,0.95363355,0.056993458
blur_r1p5_a0p35,1.5,0.35,r03193652t.png,r03193652t.png,19.29538716,0.868053,0.098240495
blur_r1p5_a0p35,1.5,0.35,r0341853dt.png,r0341853dt.png,21.31866383,0.93367225,0.138543576
blur_r1p5_a0p35,1.5,0.35,r0372042dt.png,r0372042dt.png,27.01569056,0.93187267,0.07575468
blur_r1p5_a0p35,1.5,0.35,r04317453t.png,r04317453t.png,24.54863518,0.9465561,0.081388026
blur_r1p5_a0p35,1.5,0.35,r0465565ct.png,r0465565ct.png,29.10455137,0.9491456,0.06727279
blur_r1p5_a0p35,1.5,0.35,r05243256t.png,r05243256t.png,21.52428029,0.92882293,0.059039235
blur_r1p5_a0p35,1.5,0.35,r05772356t.png,r05772356t.png,21.88135661,0.9486416,0.087519944
blur_r1p5_a0p35,1.5,0.35,r05839451t.png,r05839451t.png,31.27569924,0.9592941,0.039180875
blur_r1p5_a0p35,1.5,0.35,r0589558at.png,r0589558at.png,27.18144125,0.93621826,0.088375345
blur_r1p5_a0p35,1.5,0.35,r0603031et.png,r0603031et.png,24.04517928,0.86614984,0.12469396
blur_r1p5_a0p35,1.5,0.35,r068812d7t.png,r068812d7t.png,21.76129995,0.89538574,0.091659404
blur_r1p5_a0p35,1.5,0.35,r0703243bt.png,r0703243bt.png,29.5470943,0.9537687,0.061317921
blur_r1p5_a0p35,1.5,0.35,r0708431at.png,r0708431at.png,30.98478359,0.9314537,0.053935207
blur_r1p5_a0p35,1.5,0.35,r072421a1t.png,r072421a1t.png,22.08827147,0.9344704,0.100795045
blur_r1p5_a0p35,1.5,0.35,r072649fdt.png,r072649fdt.png,27.85481001,0.94937515,0.059372887
blur_r1p5_a0p35,1.5,0.35,r07598392t.png,r07598392t.png,24.29148967,0.91547704,0.092969596
blur_r1p5_a0p35,1.5,0.35,r0773471dt.png,r0773471dt.png,25.03871908,0.90489054,0.113533624
blur_r1p5_a0p35,1.5,0.35,r077507cat.png,r077507cat.png,19.52353196,0.8824772,0.097817093
blur_r1p5_a0p35,1.5,0.35,r08079988t.png,r08079988t.png,23.07539791,0.9245743,0.079341941
blur_r1p5_a0p35,1.5,0.35,r0809811bt.png,r0809811bt.png,28.63945329,0.8865628,0.17091158
blur_r1p5_a0p35,1.5,0.35,r082626aft.png,r082626aft.png,19.95121429,0.80043155,0.147769317
blur_r1p5_a0p35,1.5,0.35,r084889d5t.png,r084889d5t.png,17.94718842,0.9043303,0.108551741
blur_r1p5_a0p35,1.5,0.35,r08788547t.png,r08788547t.png,23.16203858,0.91273284,0.091022328
blur_r1p5_a0p35,1.5,0.35,r08873591t.png,r08873591t.png,29.98871653,0.9336767,0.076086372
blur_r1p5_a0p35,1.5,0.35,r08996953t.png,r08996953t.png,29.16298005,0.97662187,0.0545903
blur_r1p5_a0p35,1.5,0.35,r0905697bt.png,r0905697bt.png,22.07590637,0.95090675,0.075325698
blur_r1p5_a0p35,1.5,0.35,r09245347t.png,r09245347t.png,26.94318666,0.86654276,0.112825938
blur_r1p5_a0p35,1.5,0.35,r09445479t.png,r09445479t.png,25.92130829,0.95773476,0.054017115
blur_r1p5_a0p35,1.5,0.35,r09670876t.png,r09670876t.png,31.46979292,0.97064036,0.02844118
blur_r1p5_a0p35,1.5,0.35,r096982ddt.png,r096982ddt.png,22.81299596,0.96398115,0.050693113
blur_r1p5_a0p35,1.5,0.35,r097088c1t.png,r097088c1t.png,29.1600683,0.94095844,0.065911368
blur_r1p5_a0p35,1.5,0.35,r097555c4t.png,r097555c4t.png,23.26435183,0.956435,0.054800034
blur_r1p5_a0p35,1.5,0.35,r104153eat.png,r104153eat.png,17.58398814,0.93900657,0.08083085
blur_r1p5_a0p35,1.5,0.35,r107730b5t.png,r107730b5t.png,29.98911137,0.9559324,0.059550643
blur_r1p5_a0p35,1.5,0.35,r108301e3t.png,r108301e3t.png,28.70812203,0.93316525,0.083392173
blur_r1p5_a0p35,1.5,0.35,r10893508t.png,r10893508t.png,24.38456353,0.89330214,0.112464875
blur_r1p5_a0p35,1.5,0.35,r10940798t.png,r10940798t.png,31.86084349,0.951255,0.072647117
blur_r1p5_a0p35,1.5,0.35,r113402d4t.png,r113402d4t.png,24.94501109,0.92451197,0.069340639
blur_r1p5_a0p35,1.5,0.35,r1148801et.png,r1148801et.png,28.41291965,0.91637105,0.099831119
blur_r1p5_a0p35,1.5,0.35,r116825e2t.png,r116825e2t.png,27.28177712,0.96420866,0.046897188
blur_r1p5_a0p35,1.5,0.35,r11850456t.png,r11850456t.png,27.72404047,0.9458437,0.067990482
blur_r1p5_a0p35,1.5,0.35,r12133015t.png,r12133015t.png,28.68162293,0.94348407,0.103175528
blur_r1p5_a0p35,1.5,0.35,r125034a9t.png,r125034a9t.png,26.03890415,0.940185,0.076042086
blur_r1p5_a0p35,1.5,0.35,r125442fat.png,r125442fat.png,23.56572763,0.9468581,0.052577212
blur_r1p5_a0p35,1.5,0.35,r127608abt.png,r127608abt.png,19.28663194,0.8056573,0.138260916
blur_r1p5_a0p35,1.5,0.35,r12946364t.png,r12946364t.png,23.21981905,0.96229476,0.070103228
blur_r1p5_a0p35,1.5,0.35,r1301676dt.png,r1301676dt.png,17.71707147,0.7875163,0.178021669
blur_r1p5_a0p35,1.5,0.35,r13073518t.png,r13073518t.png,26.94640147,0.930593,0.063389957
blur_r1p5_a0p35,1.5,0.35,r1372056ct.png,r1372056ct.png,22.89535974,0.89480907,0.147370011
blur_r1p5_a0p35,1.5,0.35,r13837601t.png,r13837601t.png,15.33265315,0.84565204,0.162819028
blur_r1p5_a0p35,1.5,0.35,r13907965t.png,r13907965t.png,21.34407168,0.94314957,0.053638764
blur_r1p5_a0p35,1.5,0.35,r13928401t.png,r13928401t.png,19.05727602,0.9321498,0.052581925
blur_r1p5_a0p35,1.5,0.35,r141665bdt.png,r141665bdt.png,25.59295713,0.9371297,0.053958826
blur_r1p5_a0p35,1.5,0.35,r141669e5t.png,r141669e5t.png,22.97534488,0.7226925,0.252353281
blur_r1p5_a0p35,1.5,0.35,r1419078bt.png,r1419078bt.png,28.31240618,0.89493823,0.089854613
blur_r1p5_a0p35,1.5,0.35,r142335f0t.png,r142335f0t.png,19.10283224,0.9174612,0.092575178
blur_r1p5_a0p35,1.5,0.35,r142787e2t.png,r142787e2t.png,27.71675964,0.96145743,0.044263627
blur_r1p5_a0p35,1.5,0.35,r14289905t.png,r14289905t.png,26.59807308,0.8876303,0.063170269
blur_r1p5_a0p35,1.5,0.35,r145215fft.png,r145215fft.png,28.98726519,0.9637192,0.124525629
blur_r1p5_a0p35,1.5,0.35,r145221d9t.png,r145221d9t.png,20.60888657,0.8978722,0.129131138
blur_r1p5_a0p35,1.5,0.35,r146771d7t.png,r146771d7t.png,25.00846782,0.89128137,0.067534789
blur_r1p5_a0p35,1.5,0.35,r150058a4t.png,r150058a4t.png,17.72629035,0.8863022,0.123682998
blur_r1p5_a0p35,1.5,0.35,r15885978t.png,r15885978t.png,26.66162457,0.9299049,0.099318802
blur_r1p5_a0p35,1.5,0.35,r15919202t.png,r15919202t.png,21.27405443,0.9489381,0.075690754
blur_r1p5_a0p35,1.5,0.35,r1602555bt.png,r1602555bt.png,22.52094451,0.9286888,0.078964666
blur_r1p5_a0p35,1.5,0.35,r163317d6t.png,r163317d6t.png,24.74659874,0.9402593,0.067853637
blur_r1p5_a0p35,1.5,0.35,r163967d4t.png,r163967d4t.png,24.13535429,0.9344408,0.05156488
blur_r1p5_a0p35,1.5,0.35,r16422663t.png,r16422663t.png,24.16003515,0.96933967,0.061791498
blur_r1p5_a0p35,1.5,0.35,r16509308t.png,r16509308t.png,19.05755095,0.91103476,0.08058802
blur_r1p5_a0p35,1.5,0.35,r165355c0t.png,r165355c0t.png,27.59865046,0.960474,0.045306172
blur_r1p5_a0p35,1.5,0.35,r16654024t.png,r16654024t.png,23.26698978,0.8838735,0.055210859
blur_r1p5_a0p35,1.5,0.35,r1683028at.png,r1683028at.png,16.32671796,0.81888074,0.118218288
blur_r1p5_a0p35,1.5,0.35,r1694427et.png,r1694427et.png,12.73659644,0.8567214,0.138974443
blur_r1p5_a0p35,1.5,0.35,r170632f5t.png,r170632f5t.png,24.27468246,0.88453984,0.131227762
blur_r1p5_a0p35,1.5,0.35,r17217693t.png,r17217693t.png,24.25659584,0.8195333,0.120028168
blur_r1p5_a0p35,1.5,0.35,r181768b7t.png,r181768b7t.png,17.20399747,0.90162325,0.078302741
blur_r1p5_a0p35,1.5,0.35,r1824034et.png,r1824034et.png,22.8461375,0.95696527,0.063072294
blur_r1p5_a0p35,1.5,0.35,r185929e9t.png,r185929e9t.png,18.7949849,0.88764876,0.161210716
blur_r1p5_a0p35,1.5,0.35,r18791531t.png,r18791531t.png,23.126661,0.8894596,0.113181829
blur_r1p5_a0p35,1.5,0.35,r18798194t.png,r18798194t.png,24.04432872,0.94031495,0.069298841
blur_r1p5_a0p35,1.5,0.35,r1889220ft.png,r1889220ft.png,23.64147513,0.90570307,0.083936699
blur_r1p5_a0p35,1.5,0.35,r18990432t.png,r18990432t.png,27.24451455,0.9516811,0.046431202
blur_r1p5_a0p35,1.5,0.35,r1904147dt.png,r1904147dt.png,24.3056069,0.95789385,0.060877711
blur_r1p5_a0p35,1.5,0.35,r191488c6t.png,r191488c6t.png,26.55300878,0.986943,0.028556615
blur_r1p5_a0p35,1.5,0.35,r1915909et.png,r1915909et.png,28.7401376,0.95285845,0.078940898
blur_r1p5_a0p35,1.5,0.35,r19183258t.png,r19183258t.png,17.8331347,0.93223405,0.082554035
blur_r1p5_a0p35,1.5,0.35,r197770adt.png,r197770adt.png,25.70237605,0.824367,0.238847315
blur_r1p0_a0p5,1,0.5,r00816405t.png,r00816405t.png,22.13979056,0.9048371,0.123890877
blur_r1p0_a0p5,1,0.5,r00869422t.png,r00869422t.png,19.15102891,0.8035205,0.115420513
blur_r1p0_a0p5,1,0.5,r00879054t.png,r00879054t.png,22.79594377,0.91739684,0.090179056
blur_r1p0_a0p5,1,0.5,r01058910t.png,r01058910t.png,12.86501659,0.86006147,0.139670476
blur_r1p0_a0p5,1,0.5,r01170470t.png,r01170470t.png,28.85477986,0.9528436,0.068983085
blur_r1p0_a0p5,1,0.5,r01474187t.png,r01474187t.png,22.07797961,0.9080432,0.103828691
blur_r1p0_a0p5,1,0.5,r0150031ft.png,r0150031ft.png,23.19908106,0.945756,0.068956353
blur_r1p0_a0p5,1,0.5,r01559391t.png,r01559391t.png,17.39324206,0.75215405,0.204274803
blur_r1p0_a0p5,1,0.5,r02189767t.png,r02189767t.png,26.39212962,0.8859009,0.115766183
blur_r1p0_a0p5,1,0.5,r02354285t.png,r02354285t.png,27.97050234,0.8751876,0.143833309
blur_r1p0_a0p5,1,0.5,r02508493t.png,r02508493t.png,25.20064341,0.94485635,0.103322282
blur_r1p0_a0p5,1,0.5,r0287344at.png,r0287344at.png,29.90487924,0.9564298,0.075661264
blur_r1p0_a0p5,1,0.5,r02897203t.png,r02897203t.png,29.49111167,0.9478182,0.081446938
blur_r1p0_a0p5,1,0.5,r03193652t.png,r03193652t.png,19.31466129,0.8680555,0.102533706
blur_r1p0_a0p5,1,0.5,r0341853dt.png,r0341853dt.png,21.27137427,0.9284002,0.157491967
blur_r1p0_a0p5,1,0.5,r0372042dt.png,r0372042dt.png,27.02372519,0.9329162,0.078015655
blur_r1p0_a0p5,1,0.5,r04317453t.png,r04317453t.png,24.5823431,0.94594985,0.089317217
blur_r1p0_a0p5,1,0.5,r0465565ct.png,r0465565ct.png,28.7126494,0.9396992,0.088114984
blur_r1p0_a0p5,1,0.5,r05243256t.png,r05243256t.png,21.45548952,0.9220827,0.077994972
blur_r1p0_a0p5,1,0.5,r05772356t.png,r05772356t.png,21.81546242,0.9394531,0.112721577
blur_r1p0_a0p5,1,0.5,r05839451t.png,r05839451t.png,31.07695224,0.954669,0.049868558
blur_r1p0_a0p5,1,0.5,r0589558at.png,r0589558at.png,27.14512713,0.9337233,0.106021017
blur_r1p0_a0p5,1,0.5,r0603031et.png,r0603031et.png,24.04776757,0.8640365,0.14745909
blur_r1p0_a0p5,1,0.5,r068812d7t.png,r068812d7t.png,21.73007753,0.8929279,0.105749041
blur_r1p0_a0p5,1,0.5,r0703243bt.png,r0703243bt.png,29.13758396,0.9411443,0.083426781
blur_r1p0_a0p5,1,0.5,r0708431at.png,r0708431at.png,30.63136691,0.9243605,0.071122885
blur_r1p0_a0p5,1,0.5,r072421a1t.png,r072421a1t.png,22.12723486,0.9329083,0.104390748
blur_r1p0_a0p5,1,0.5,r072649fdt.png,r072649fdt.png,27.72696452,0.9466054,0.079801321
blur_r1p0_a0p5,1,0.5,r07598392t.png,r07598392t.png,24.30885359,0.91294473,0.103326395
blur_r1p0_a0p5,1,0.5,r0773471dt.png,r0773471dt.png,24.95834566,0.89264935,0.14181
blur_r1p0_a0p5,1,0.5,r077507cat.png,r077507cat.png,19.48264343,0.8778677,0.113345444
blur_r1p0_a0p5,1,0.5,r08079988t.png,r08079988t.png,23.01665368,0.92081743,0.098946951
blur_r1p0_a0p5,1,0.5,r0809811bt.png,r0809811bt.png,28.59126023,0.8835656,0.184917986
blur_r1p0_a0p5,1,0.5,r082626aft.png,r082626aft.png,19.92332288,0.79724216,0.164237991
blur_r1p0_a0p5,1,0.5,r084889d5t.png,r084889d5t.png,17.92992393,0.9014924,0.124949813
blur_r1p0_a0p5,1,0.5,r08788547t.png,r08788547t.png,23.07933419,0.9047115,0.113878302
blur_r1p0_a0p5,1,0.5,r08873591t.png,r08873591t.png,30.0238534,0.9326582,0.080711119
blur_r1p0_a0p5,1,0.5,r08996953t.png,r08996953t.png,28.99028555,0.97368985,0.059578367
blur_r1p0_a0p5,1,0.5,r0905697bt.png,r0905697bt.png,22.10069809,0.95105886,0.07850311
blur_r1p0_a0p5,1,0.5,r09245347t.png,r09245347t.png,26.86042235,0.86301225,0.127888575
blur_r1p0_a0p5,1,0.5,r09445479t.png,r09445479t.png,25.95359045,0.955955,0.070013121
blur_r1p0_a0p5,1,0.5,r09670876t.png,r09670876t.png,31.19846908,0.9645907,0.041773472
blur_r1p0_a0p5,1,0.5,r096982ddt.png,r096982ddt.png,22.75306439,0.9597365,0.06284447
blur_r1p0_a0p5,1,0.5,r097088c1t.png,r097088c1t.png,28.9634164,0.9369759,0.083556041
blur_r1p0_a0p5,1,0.5,r097555c4t.png,r097555c4t.png,23.2324789,0.9537366,0.066031337
blur_r1p0_a0p5,1,0.5,r104153eat.png,r104153eat.png,17.5563149,0.93764067,0.082304373
blur_r1p0_a0p5,1,0.5,r107730b5t.png,r107730b5t.png,29.65340485,0.9511438,0.07445056
blur_r1p0_a0p5,1,0.5,r108301e3t.png,r108301e3t.png,28.43354425,0.9267459,0.104186296
blur_r1p0_a0p5,1,0.5,r10893508t.png,r10893508t.png,24.24670186,0.88354963,0.133164689
blur_r1p0_a0p5,1,0.5,r10940798t.png,r10940798t.png,31.76268954,0.9484274,0.085392296
blur_r1p0_a0p5,1,0.5,r113402d4t.png,r113402d4t.png,24.94202241,0.9221778,0.08543919
blur_r1p0_a0p5,1,0.5,r1148801et.png,r1148801et.png,28.32451167,0.91553825,0.110650636
blur_r1p0_a0p5,1,0.5,r116825e2t.png,r116825e2t.png,27.13837372,0.959086,0.058838617
blur_r1p0_a0p5,1,0.5,r11850456t.png,r11850456t.png,27.60351782,0.9400075,0.082852244
blur_r1p0_a0p5,1,0.5,r12133015t.png,r12133015t.png,28.25281476,0.9352315,0.115196615
blur_r1p0_a0p5,1,0.5,r125034a9t.png,r125034a9t.png,26.06404389,0.9404946,0.09407495
blur_r1p0_a0p5,1,0.5,r125442fat.png,r125442fat.png,23.48537358,0.9434325,0.076951079
blur_r1p0_a0p5,1,0.5,r127608abt.png,r127608abt.png,19.25893948,0.79857683,0.159531474
blur_r1p0_a0p5,1,0.5,r12946364t.png,r12946364t.png,23.15240402,0.9597892,0.079296142
blur_r1p0_a0p5,1,0.5,r1301676dt.png,r1301676dt.png,17.73767912,0.7887427,0.186096311
blur_r1p0_a0p5,1,0.5,r13073518t.png,r13073518t.png,26.8137411,0.92370987,0.082375422
blur_r1p0_a0p5,1,0.5,r1372056ct.png,r1372056ct.png,22.83239599,0.8883911,0.163607001
blur_r1p0_a0p5,1,0.5,r13837601t.png,r13837601t.png,15.32657997,0.8461132,0.167585418
blur_r1p0_a0p5,1,0.5,r13907965t.png,r13907965t.png,21.34700588,0.9409217,0.068641715
blur_r1p0_a0p5,1,0.5,r13928401t.png,r13928401t.png,18.99146049,0.92395955,0.064017221
blur_r1p0_a0p5,1,0.5,r141665bdt.png,r141665bdt.png,25.56576913,0.9332108,0.066788554
blur_r1p0_a0p5,1,0.5,r141669e5t.png,r141669e5t.png,22.93688091,0.72308713,0.261219203
blur_r1p0_a0p5,1,0.5,r1419078bt.png,r1419078bt.png,28.25280103,0.8896739,0.114821374
blur_r1p0_a0p5,1,0.5,r142335f0t.png,r142335f0t.png,19.09299004,0.9127521,0.111009434
blur_r1p0_a0p5,1,0.5,r142787e2t.png,r142787e2t.png,27.6460167,0.96108913,0.052787405
blur_r1p0_a0p5,1,0.5,r14289905t.png,r14289905t.png,26.59580897,0.8850575,0.071722895
blur_r1p0_a0p5,1,0.5,r145215fft.png,r145215fft.png,28.01114873,0.94969994,0.166033402
blur_r1p0_a0p5,1,0.5,r145221d9t.png,r145221d9t.png,20.52950198,0.8891681,0.155760959
blur_r1p0_a0p5,1,0.5,r146771d7t.png,r146771d7t.png,25.03926518,0.89022446,0.071631052
blur_r1p0_a0p5,1,0.5,r150058a4t.png,r150058a4t.png,17.70637394,0.8839037,0.134075925
blur_r1p0_a0p5,1,0.5,r15885978t.png,r15885978t.png,26.62544772,0.9277846,0.116394661
blur_r1p0_a0p5,1,0.5,r15919202t.png,r15919202t.png,21.23351131,0.9431496,0.104889229
blur_r1p0_a0p5,1,0.5,r1602555bt.png,r1602555bt.png,22.52709795,0.9253228,0.0904845
blur_r1p0_a0p5,1,0.5,r163317d6t.png,r163317d6t.png,24.70246307,0.93572307,0.082391523
blur_r1p0_a0p5,1,0.5,r163967d4t.png,r163967d4t.png,24.06325057,0.93056875,0.062363453
blur_r1p0_a0p5,1,0.5,r16422663t.png,r16422663t.png,24.16690339,0.968772,0.069671191
blur_r1p0_a0p5,1,0.5,r16509308t.png,r16509308t.png,19.07580027,0.9120376,0.087235175
blur_r1p0_a0p5,1,0.5,r165355c0t.png,r165355c0t.png,27.54050137,0.9580078,0.059493415
blur_r1p0_a0p5,1,0.5,r16654024t.png,r16654024t.png,23.20286308,0.88302535,0.061076723
blur_r1p0_a0p5,1,0.5,r1683028at.png,r1683028at.png,16.31969348,0.8175382,0.128305659
blur_r1p0_a0p5,1,0.5,r1694427et.png,r1694427et.png,12.72221254,0.8562031,0.144535795
blur_r1p0_a0p5,1,0.5,r170632f5t.png,r170632f5t.png,24.0951911,0.8746484,0.158975884
blur_r1p0_a0p5,1,0.5,r17217693t.png,r17217693t.png,24.17204368,0.80919915,0.156282187
blur_r1p0_a0p5,1,0.5,r181768b7t.png,r181768b7t.png,17.16413221,0.895102,0.090992197
blur_r1p0_a0p5,1,0.5,r1824034et.png,r1824034et.png,22.78484527,0.9510221,0.069009341
blur_r1p0_a0p5,1,0.5,r185929e9t.png,r185929e9t.png,18.7659981,0.8845436,0.199139535
blur_r1p0_a0p5,1,0.5,r18791531t.png,r18791531t.png,23.05273734,0.8836914,0.129477188
blur_r1p0_a0p5,1,0.5,r18798194t.png,r18798194t.png,23.93626758,0.9321861,0.086894684
blur_r1p0_a0p5,1,0.5,r1889220ft.png,r1889220ft.png,23.64702479,0.9040863,0.08883179
blur_r1p0_a0p5,1,0.5,r18990432t.png,r18990432t.png,27.14337344,0.9527475,0.05398548
blur_r1p0_a0p5,1,0.5,r1904147dt.png,r1904147dt.png,24.28061997,0.95554477,0.069200203
blur_r1p0_a0p5,1,0.5,r191488c6t.png,r191488c6t.png,26.57510837,0.9863679,0.034389798
blur_r1p0_a0p5,1,0.5,r1915909et.png,r1915909et.png,28.4340642,0.94658774,0.098071679
blur_r1p0_a0p5,1,0.5,r19183258t.png,r19183258t.png,17.82064709,0.92738605,0.093089677
blur_r1p0_a0p5,1,0.5,r197770adt.png,r197770adt.png,25.55067397,0.81792647,0.248898953
blur_r1p2_a0p5,1.2,0.5,r00816405t.png,r00816405t.png,22.05919566,0.8896494,0.142639324
blur_r1p2_a0p5,1.2,0.5,r00869422t.png,r00869422t.png,19.17798709,0.79583853,0.127830565
blur_r1p2_a0p5,1.2,0.5,r00879054t.png,r00879054t.png,22.83364677,0.9136214,0.099616662
blur_r1p2_a0p5,1.2,0.5,r01058910t.png,r01058910t.png,12.84639339,0.8555889,0.149746016
blur_r1p2_a0p5,1.2,0.5,r01170470t.png,r01170470t.png,28.59306876,0.94522864,0.079862744
blur_r1p2_a0p5,1.2,0.5,r01474187t.png,r01474187t.png,22.00547548,0.8929841,0.120788842
blur_r1p2_a0p5,1.2,0.5,r0150031ft.png,r0150031ft.png,23.07259029,0.93806404,0.080044694
blur_r1p2_a0p5,1.2,0.5,r01559391t.png,r01559391t.png,17.33384491,0.746569,0.218630061
blur_r1p2_a0p5,1.2,0.5,r02189767t.png,r02189767t.png,26.13355331,0.8784067,0.130571365
blur_r1p2_a0p5,1.2,0.5,r02354285t.png,r02354285t.png,27.68319349,0.8664317,0.159050345
blur_r1p2_a0p5,1.2,0.5,r02508493t.png,r02508493t.png,25.21962507,0.9379978,0.115919694
blur_r1p2_a0p5,1.2,0.5,r0287344at.png,r0287344at.png,28.86437011,0.9447253,0.092746235
blur_r1p2_a0p5,1.2,0.5,r02897203t.png,r02897203t.png,29.39160601,0.93826723,0.095996194
blur_r1p2_a0p5,1.2,0.5,r03193652t.png,r03193652t.png,19.3321866,0.8653843,0.11248038
blur_r1p2_a0p5,1.2,0.5,r0341853dt.png,r0341853dt.png,21.32899845,0.92346215,0.168659389
blur_r1p2_a0p5,1.2,0.5,r0372042dt.png,r0372042dt.png,26.94479629,0.93054837,0.086944655
blur_r1p2_a0p5,1.2,0.5,r04317453t.png,r04317453t.png,24.571693,0.9406119,0.100482762
blur_r1p2_a0p5,1.2,0.5,r0465565ct.png,r0465565ct.png,28.25890509,0.9278183,0.104491934
blur_r1p2_a0p5,1.2,0.5,r05243256t.png,r05243256t.png,21.38353236,0.9192416,0.087577939
blur_r1p2_a0p5,1.2,0.5,r05772356t.png,r05772356t.png,21.79096613,0.9291989,0.128197119
blur_r1p2_a0p5,1.2,0.5,r05839451t.png,r05839451t.png,30.84150142,0.94732666,0.060695838
blur_r1p2_a0p5,1.2,0.5,r0589558at.png,r0589558at.png,26.8191338,0.9238398,0.120528311
blur_r1p2_a0p5,1.2,0.5,r0603031et.png,r0603031et.png,23.96021576,0.8528022,0.165682942
blur_r1p2_a0p5,1.2,0.5,r068812d7t.png,r068812d7t.png,21.6290783,0.8875037,0.117972791
blur_r1p2_a0p5,1.2,0.5,r0703243bt.png,r0703243bt.png,28.45181048,0.9262285,0.102601781
blur_r1p2_a0p5,1.2,0.5,r0708431at.png,r0708431at.png,30.20062285,0.9150993,0.085647859
blur_r1p2_a0p5,1.2,0.5,r072421a1t.png,r072421a1t.png,22.14464354,0.93289876,0.109440669
blur_r1p2_a0p5,1.2,0.5,r072649fdt.png,r072649fdt.png,27.37980042,0.93876934,0.093807787
blur_r1p2_a0p5,1.2,0.5,r07598392t.png,r07598392t.png,24.20374244,0.90686655,0.114730582
blur_r1p2_a0p5,1.2,0.5,r0773471dt.png,r0773471dt.png,24.94850693,0.87998134,0.163868994
blur_r1p2_a0p5,1.2,0.5,r077507cat.png,r077507cat.png,19.39808589,0.87148243,0.12504527
blur_r1p2_a0p5,1.2,0.5,r08079988t.png,r08079988t.png,22.88579422,0.9132433,0.111578435
blur_r1p2_a0p5,1.2,0.5,r0809811bt.png,r0809811bt.png,28.49808096,0.87697834,0.199121282
blur_r1p2_a0p5,1.2,0.5,r082626aft.png,r082626aft.png,19.94802419,0.79495806,0.173143715
blur_r1p2_a0p5,1.2,0.5,r084889d5t.png,r084889d5t.png,17.98225906,0.90235114,0.126833931
blur_r1p2_a0p5,1.2,0.5,r08788547t.png,r08788547t.png,22.83565497,0.89360595,0.132682443
blur_r1p2_a0p5,1.2,0.5,r08873591t.png,r08873591t.png,29.65265719,0.92893046,0.093301438
blur_r1p2_a0p5,1.2,0.5,r08996953t.png,r08996953t.png,28.73995128,0.96840906,0.069842607
blur_r1p2_a0p5,1.2,0.5,r0905697bt.png,r0905697bt.png,22.12228004,0.9496284,0.085705161
